Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2755.732616755,3246.4168361971,3909.0194180863,5581.2625617117,15623.5571451676,15283.3658736127,18893.1023044107,19828.5501321539,21093.9514334248,27436.1599997273,34986.4578843518,34904.1837148441,27385.7705745062,20898.2913467224,19634.7859137392,16582.0843860072,12698.2045941253,12895.8085559268,13605.8329607138,14047.0523911752,15448.6654767642,14120.2944947014,15430.6592579397,14268.498370795,14542.5428553442,15849.3187874731,17344.9569304761,21132.8714036913,18631.7879248452,21763.450976354,29986.2901527354,28430.636354953,29990.6549180547,34176.9818276747,41818.3525628294,51488.495294046,60256.5592589168,67005.612581433,82967.3722849053,61478.2381274291,70306.2278449301,85948.0704556712,88564.8229796416,88304.8795754258,86852.710189198,66346.5226685873,59324.3387732773,
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.8383639,1769.8899311441,1817.9021008908,1680.7056228723,1260.7490454513,1102.1037847325,1158.1325159134,1323.1043250493,1660.2727683158,1643.8804598149,1589.0140608297,1864.9913869855,1610.1343704598,1668.1627311968,1839.729450114,2124.8736133584,2774.9558064905,3552.9245198174,4676.3151832595,5828.7456623012,8214.1853781018,10136.4735592475,8220.1083289951,8297.4836207238,9200.2778247049,8558.3976056224,9585.2665926465,10020.2773322992,8978.3892543464,9519.8768006623,
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.7620175971,3485.1122022467,3485.0560001276,3095.6597791412,2929.4621185755,2663.3945990755,2665.7397218956,2643.8976964979,2737.5566623407,1834.8469373329,1330.7514639504,1771.58660191,2100.3623859404,2375.059043945,2975.1327783493,4102.3722935488,5323.4738765559,6920.1943978361,9101.2530848044,11635.26037297,8562.809598424,10674.987707365,14212.0608741397,15154.4568726812,15543.6765317424,14125.9060977801,9329.2983513482,8748.3645040545,
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,40.5668807961,40.7196618533,40.9754946889,41.2507750634,41.1168065271,46.026296856,37.5181158095,46.6779464865,48.8197273637,51.8322538841,58.5690783507,57.6352520984,61.86656584,70.8735755066,72.9768373618,131.1886272967,141.7386123911,160.6524117326,188.5430883887,223.2950275155,244.0837715859,264.732669085,256.3600095298,260.8016911064,269.8807082641,280.3261183472,303.497285958,320.4682180375,340.7443647614,333.2888859217,352.4401341977,271.0814379456,302.7561645323,312.9451550613,125.4994917573,218.2047893001,226.0501885489,283.8776234971,281.7841627276,239.3781267872,216.1727470446,201.0569654086,196.5097077808,212.6619490736,236.9114381478,287.093187675,342.3656294211,404.8533039272,500.6687264319,539.1538210721,563.4910486832,617.3107647818,678.0796972917,688.8768557328,706.5699516583,710.3483906589,702.8356015857,
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,81.3767555435,85.0059542345,88.8005659609,97.7460486813,109.5037863887,115.118270732,94.6684250567,101.9109814565,104.5759314691,112.2369957405,118.8653508109,123.4950766643,121.2404765361,135.4834243911,160.3910927451,168.168688259,160.2998998741,181.015595428,201.1618678459,220.026212726,259.0457437297,268.2238511406,270.9926928711,280.0955832579,272.4006631202,289.3783266569,299.470351771,324.9947880162,341.4737360197,337.0416145195,354.9068302674,308.9629512683,321.0641290957,311.3505132463,345.7815771485,376.4093934945,403.6558179616,415.1972237003,413.0086437749,434.1847164213,443.3858408038,446.7641741509,461.407281734,529.4498806298,603.5133256538,680.0830041881,765.3920427705,953.8694487685,956.6951702375,1036.0961128008,1252.2869855769,1373.8458115377,1370.565409281,1386.8365793313,1497.0559093026,1538.1370740131,1637.5157744936,
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,777.3157482193,801.0849371502,921.3459440989,1177.6529115743,1511.4666427927,2226.2704266366,6433.0371316159,6296.3034335327,8186.3197119975,9012.6116342239,9247.3616431461,12185.6530098089,16892.3634017515,17777.3533839748,13870.1944193231,10980.3999588861,9581.5117585635,7877.5449674713,6270.2319938382,5899.6190980787,5823.4758252224,6051.3327084076,7204.72865053,7838.7840243888,7888.2095628755,7445.1154923905,7382.1321662802,7650.7393685605,8293.2207027038,8508.5186620421,7382.1606000626,7968.54857442,9126.954276806,8643.4940048295,8655.3115312722,9567.4582853149,11138.8074648997,13739.8294463775,15334.6699396085,16472.1660466749,20037.8323388242,16094.2930975756,19259.5872568465,23770.7473862072,25303.094621303,24934.3861423166,24575.4030378327,20653.2420466609,20028.6482069305,
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,124.5121699217,131.6563444135,139.2145506025,137.8104113613,137.7195382344,139.5521285231,139.1537337014,146.3789542161,148.375296849,158.6177350803,175.0014423919,185.0111696314,194.7378350342,234.0104983465,291.7454204699,344.204806656,415.363918147,501.1829391431,427.1772380944,486.3441340886,388.2763192859,503.8177530256,449.1122741801,386.7864673208,441.4189599166,547.3697656843,676.1246782857,840.9127314999,625.7902214363,605.5297645754,478.8012635474,427.8063438025,257.6515509899,316.9027309411,444.5573291302,467.813701127,296.8743718814,374.1136198879,350.4396795812,323.571795175,361.030584349,377.5254454497,412.1517561276,477.7384078422,565.0569458843,679.7539948829,893.8793645319,1115.6952003555,1291.5288262196,1226.8843812239,1476.4780865784,1666.8577573679,1892.8943516137,1955.6607991847,2176.8980287498,2513.8846611798,2415.0381621256,
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,247.2362842696,253.8448353917,253.1622673382,254.5812964835,262.3083829439,259.534910566,259.9335291883,252.5123169815,257.701157322,238.0010046614,240.7120872538,241.1144021785,282.9383403383,315.5603269329,345.3047803462,452.9278733421,447.5827379331,447.2047499216,487.4974941113,592.2565124989,626.4086986656,552.4494566164,525.2781189624,454.7498511704,430.1788976881,456.7956077722,626.6468410609,731.1842411149,701.34637519,670.3961343956,756.6085300574,721.1150526045,747.8320018859,686.4979804362,455.4885004029,557.7842574854,564.4959826007,508.0726030735,534.0979160714,533.2851224593,473.4500338077,481.2870396538,513.0262269805,642.7663112888,733.0581811206,773.8698712661,809.803829622,950.3978521824,1101.2021167783,1021.0378640143,1002.5299403222,1081.9392540785,1038.0776461325,1051.7507453638,1052.1274819215,910.774777246,952.7683233502,
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,427.8804071702,448.9591837787,471.8805129407,510.9871891046,485.3032597791,516.2929285486,566.5374796392,625.7196767391,708.2651094608,812.266963252,925.2873894446,1070.8240334861,1263.6593341104,1684.3410852713,2339.570287019,2489.7846193751,2758.6645487685,2845.8834485461,3193.3308817009,3899.5741574984,4926.9580225746,5595.2399348732,6075.5953182951,6629.9425391037,7223.3982873974,6995.1013031879,6793.5449369315,7531.2501963779,8902.4123366226,10380.2802763309,11864.2802127196,14505.0203890834,16144.008192197,18302.430396422,21578.4605325312,24936.8308288424,26263.0162675193,26386.457446122,21824.0355777162,21795.6969567352,23792.6070703118,21577.0782270996,22016.8327916368,23573.6280388506,27405.2713554901,29869.8539805446,33579.8594757016,39223.5818748702,39721.0481819946,38577.5582156126,46569.6795060716,53166.6758056251,54431.1619899752,56029.1891416371,56336.0723407889,53629.7374603324,52962.4915685915,
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,173.3976651868,187.3270106141,184.7064497049,,301.1628692356,235.2675700219,308.1818624221,453.7027042191,385.7277080235,414.1701949095,447.9579836913,515.5497404757,678.6551988236,731.6141881952,785.4497096987,764.5088990785,707.8642143923,962.3072806298,857.8508246134,755.7717013198,831.7778856306,1053.2955672878,1095.7410507338,970.0969307665,998.7594523338,1147.9757638144,1210.5346088716,1330.8229322428,1445.7069989965,1529.6648719129,1494.7334833845,1206.1575608859,1200.9177022074,1054.5185720259,944.8168399544,784.9562873659,744.7657422812,818.4426190475,880.8748508279,948.6592511289,1046.9311254103,1205.7910673268,1158.282672088,1272.448025106,1642.8379743596,1858.6898679765,1880.5158997005,2009.6526224944,1922.0413881861,2005.483643328,
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,140.1802576166,140.7496640757,145.0358418784,145.3239316238,152.6969053745,145.3041394384,149.4356758549,136.593437161,127.0369549128,154.6541005991,161.3553427676,152.797958276,166.0278070362,200.8668507804,221.553452656,226.9084962495,194.2227287411,220.6768401158,299.3610492304,337.588038291,327.0554571965,323.5822466286,367.4369584618,275.7475662209,293.9536592675,225.5242064523,125.2879806976,173.8203991715,254.0544209603,219.5508736428,150.6511518129,179.8336358502,156.9951224236,178.4905888358,212.8843729834,203.6948791064,219.9124669188,197.4746068934,154.4397333516,150.8369724552,139.314773381,227.779047123,249.9395402089,263.7618312082,263.1045816546,287.6891941672,322.3134680118,358.8274716213,406.3759177927,394.5932438866,405.1284017688,445.0520050005,561.8984238585,710.8186998434,708.4427474092,587.5162611028,505.2045111826,
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,274.4707950278,282.4935851479,288.500668351,290.349341613,293.7268575341,308.8157727959,315.0246230843,327.2249038111,364.3765301619,410.9516386582,454.275766873,549.1647590912,679.3682580271,708.0811931411,769.4727275312,780.220660405,738.3311380163,719.2954935967,731.5707828846,753.6604472297,771.8271031264,756.0044682812,783.1954479419,818.49020372,843.0897331498,913.5898415675,997.0606329636,1102.6546335771,1267.4461088783,1458.1930028161,1693.1572423663,1818.6947112312,1943.9902719303,2078.0430774641,2139.7939671293,2238.4010160157,2338.7722440476,2408.4125001705,2519.7373874557,2632.7099416325,2835.2812366841,3062.951768338,3304.8381065099,3507.3476740344,3366.4821331157,3474.3924448945,3736.5871303629,3827.7862666096,3895.6644909905,3988.7718710582,4127.1177499549,4223.5845794347,
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44862.894513225,40188.8201845172,41806.2963118756,44576.2625659129,56168.0166796035,65035.9604988093,66987.4009245707,70662.038997871,83009.1645861791,90682.581010806,76918.1535768746,68758.368617233,65213.6189898105,56403.9948328626,57746.1660696878,56513.5160808722,47610.9850756554,47908.5614131786,
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.5432354105,417.8900143379,426.0098536618,434.2088096686,
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.618466519,2749.9664390834,3178.8314843329,2416.0690774312,2441.4303890442,870.1365251593,1634.8750606895,2149.9094041851,2832.4906523085,3331.228765606,3528.1310077579,4129.7587410283,5458.1217184217,6701.7739127801,5821.3053970568,5411.8774039191,6423.2917833458,5659.3802040369,6353.8263827933,6200.1732210247,5237.2553342314,5426.8979461774,
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,132.5375626169,134.4830146703,142.3396794287,159.3290183802,151.6983748763,164.9157806074,173.6632862224,167.3803794846,174.5538471702,195.0723787513,223.6526462534,221.6602363758,243.1804081662,302.6323782955,386.034028372,413.0457169687,436.2288024954,467.5287956862,502.2265311088,587.5407372322,717.1045861499,703.0018981008,638.22632383,577.4184989965,534.2702189746,483.8501219403,521.1943108662,597.0626697858,610.6110426804,621.159986542,604.8537471646,606.2628493961,579.8163969749,539.0707899135,510.7726305596,574.1961828526,578.0111446987,582.4862822747,535.102889055,524.7614337599,548.0659509419,497.0716106484,518.9042919164,645.3878002274,782.6022142637,894.7652568266,1019.3839617558,1154.433934749,1284.8982592998,1197.6385356534,1556.3841566679,1704.259613748,1738.85123345,1782.321643926,1817.8855015592,1595.6957469516,1462.876343869,
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678.711861606,1264.7899077371,1562.2393456983,1706.0907132973,958.4550081281,1186.101324619,1151.8617151928,758.7205782062,,
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,132.5604914755,134.5018048868,142.3598684536,159.3488877488,151.7255640113,164.9384032221,173.6853578143,167.4032874953,174.5707168325,195.0833700796,223.6617393419,221.6816983459,243.2258896915,302.6814089377,386.07887342,413.0952662623,436.2729913727,467.6094937432,502.3596437332,587.7721338595,717.3525773587,703.2643744291,638.4753806242,577.6696119731,534.533386041,484.1574779098,521.5742079657,597.5061701696,611.1129429218,621.6885867724,605.4960457011,606.8971881977,580.5478602514,539.8596716809,511.564429817,574.9946823884,578.7782221419,583.329757661,536.001584533,525.6594188293,548.9245534359,497.9252433874,519.8389923963,646.2945157875,783.6505233617,895.8776814642,1020.5753542211,1155.5986042909,1285.9327681764,1198.5113424346,1557.3306414554,1705.2764508299,1739.9095547007,1783.6355083449,1819.1698784272,1596.9776023023,1464.1245394999,
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,462.4112994829,510.8852328699,591.9914249706,724.1599920266,1105.5685542767,1236.0099026842,1388.1677179078,1549.5108610295,1636.4640805443,1995.2469783113,2594.1023080232,2623.7945941181,2555.7678528932,2415.4552153298,2339.0701377363,2199.4839205394,2104.5567592199,2358.5613567632,2550.9609378487,2598.379208194,2962.4420345521,2968.4380512015,3108.6773268089,2992.2176216234,3105.6980504271,3458.5424608521,3627.1022951793,3781.1550106951,3742.1823322336,3952.8065466528,4324.0203869832,4268.7273921581,4502.6848137065,5295.4068961502,6271.3346124611,7351.1387643609,8376.0089350379,9837.7896465928,11603.9266122855,9725.6826672292,10943.3563877176,12981.8724990586,13345.2196979743,13594.2647412123,13722.0120834732,11507.0533975256,11050.5830242023,
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.0216381112,555.8185377893,649.3402153358,693.3045683122,810.8601569812,843.8009447492,894.0927987707,1126.462102064,1099.5710457082,1129.754961462,1304.3261893016,1380.9499591841,1619.5326776046,1824.1603112387,1615.3207114566,1714.6801836851,
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,323.6586358401,329.9931586784,337.873129456,349.7303896632,374.1520819079,417.8810282315,501.5639061598,565.7859849295,613.2325919501,636.3671057223,665.6826647777,726.3373436422,774.5257510961,828.8447755359,1009.5891799211,1282.2139008532,1398.8665168639,1775.4117930551,2034.8201860802,2162.2367966862,2191.1532429013,2446.9827289617,2513.9273470464,2418.8338352039,2350.4052657347,2350.7954881956,2364.2292904393,2553.9939633107,2966.0876208191,1358.024691358,952.9489142812,1079.6790104428,957.037394474,997.1051873134,1385.4491434671,1563.9690173065,1912.3601727268,2038.8186088948,2047.4044544588,1896.0139143571,1888.618289844,1598.0775117401,2232.5132444655,2603.1390087714,3006.4877304971,3595.0880550207,5207.9000195888,5761.3953597825,6858.1631581766,7443.8501784714,8303.3133200976,8318.9769197388,9272.4134528196,9484.5680977579,9564.4063829665,8724.7238971368,5871.4420029876,
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395.5645824043,2680.0410261774,2908.8108322784,3089.4382764857,3755.7277365689,4799.1510511761,5177.7488642501,5138.1486791594,5533.5888448764,5636.5795322278,5402.9297536132,5708.0826593527,6524.861878156,8696.9132419141,10654.7937072937,11669.4197478063,13139.0321768688,16057.7331439028,18650.3591154107,16512.9819723317,16600.6135880385,18187.1574419478,17274.6423040509,18191.612786163,18629.7796630086,16132.8603100425,16535.9168640232,
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10690.6652278647,10801.4284305547,10447.9357076604,11165.2763318396,11441.9970248341,10227.7367703685,10479.2963405292,11814.0999423948,14880.4715401788,17260.9015138173,18169.1809082287,19726.1264959149,23841.3179190744,27501.8102703687,24633.7978523083,23437.4720211387,24985.2482718393,22532.4356384588,23357.939198652,24202.4308360444,20873.1611094925,21652.2783302651,
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,1983.106544031,2147.2293108041,2315.8465274022,2492.5453459549,2758.9434662403,3007.5979781714,3240.6110369329,3490.550336789,3683.3136938765,3972.0027487061,4669.4386720536,5060.3427391822,5942.1487705261,7198.2716565934,7975.8505156915,9974.6573208796,10715.0380863788,11287.1991292101,12442.5751201788,14667.4031201028,16856.7610864306,15366.6685913567,13545.2591192277,12430.4589306522,12914.3306819572,13474.1613455755,17727.4953335175,21485.2938691812,24188.7659448854,25300.3951164701,30162.3157718195,31374.1169876676,32338.5039496678,24080.8996705645,25747.2416875525,29914.331746409,32587.2641044641,29897.7926311935,30143.627458278,30577.0817743892,29283.0050461572,26969.2445747257,29571.7044643283,36961.4253671424,42442.2204473133,43085.353145957,46256.4716010495,53324.3793724756,55746.8423811175,46207.0592032962,52076.2559134864,59593.2871119719,57134.0770682404,60283.24522267,59180.1989776727,50812.1908597713,51949.2714323999,
Swaziland,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,100.4546686661,120.366032726,125.608696788,144.7681512086,169.8942408781,179.4900073762,191.5795605266,181.7385227978,189.0330317713,243.1291724913,251.5828165653,297.5661503577,310.7410614817,456.0620709244,527.0302487544,557.6199700011,511.1251738253,552.695672722,600.1426729996,704.0187202072,898.2858230257,919.9497076626,840.9650580984,843.5656607241,727.1958125841,512.0161263655,611.7138444835,761.875866428,864.5281118726,836.9526790096,1294.10033535,1305.4561572296,1418.0110616396,1468.7989997524,1507.0425123183,1768.3145131935,1632.5309346049,1709.868986593,1536.9302729886,1480.3380953111,1637.4500720234,1437.6349079612,1324.9961840885,2020.9939939769,2529.6335350929,2873.8620907731,2937.3607433107,3047.4880373974,2842.4385300919,3032.5170490819,3690.2392284796,3934.2733728357,3864.7604361919,3587.0003161096,3379.8964990926,3047.9467555822,2770.1994750756,
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,288.0581594194,270.2796606355,287.0447884286,308.1952643988,332.305003114,328.4849009608,337.6462465599,333.2338124641,314.3510648412,314.1798528167,343.8811821208,401.6080395188,546.9510612854,648.531924055,744.5069419062,806.2326444719,814.4747379848,1044.3530679807,1376.5465794786,2030.1359034547,2329.35335799,2419.0344190113,2296.3077292861,2280.4515506329,2338.0756522021,2588.5528037832,3165.9450380524,3638.9880112292,4128.1182318622,4407.2009396829,5302.843727142,5314.6631281666,6128.4455692211,6559.1299939632,6555.5044074812,6748.9311088589,6583.2010181329,7280.9896211786,7715.9181470934,7747.6121587207,7578.8510529885,7663.1370802645,8331.2619970042,8524.9612355778,10176.6587120064,11092.5107357824,12014.3998729502,12154.8299372808,11122.8620677142,9706.9560596396,10804.6844747547,12189.0951601357,12845.17363161,15687.3479494868,15570.7789222605,15390.0406382807,15075.7194365696,
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,187.5373742731,200.1833568997,227.7886639428,238.4373060898,257.5784123226,273.9622218287,241.7122448017,275.2673092891,295.4494158657,365.6937642427,337.0395838632,394.1421481272,449.9439294076,460.2950679974,708.4212255517,905.9500887115,979.3277656725,954.7632405209,1112.6125280162,1151.1754055997,1462.6303414389,1677.1262443694,1699.5328053309,1769.7409525164,1700.4760185523,1540.4367913669,1208.0044250182,999.5919067454,902.5495583053,815.6485163614,988.9486721642,1013.0012864652,1005.0413642557,1009.7164108351,725.6085920719,794.4451530018,934.5505656917,955.709176088,974.2751916851,991.1204286909,1177.6292677335,1258.4219528908,1263.0134550557,1253.3914030391,1408.8527375617,1577.4571821856,1762.2461066054,2058.0352093944,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,104.4721011936,109.1296064106,114.5821737031,116.7774609724,120.8214734313,125.9758594125,128.3431506892,130.961011536,129.7326181117,132.1709430072,128.7938591206,134.6898749178,153.4499974768,165.6244709911,163.1531036953,211.5002694024,207.5736383297,219.8784402949,256.9214321312,227.1841247236,228.943436658,190.2181764185,176.9533405343,172.3751506921,185.5258783069,202.8994615563,203.667180094,215.1272438203,265.4919944665,248.5549469679,291.8661593391,305.2216778353,296.3964872453,223.2061727046,174.2195486595,206.5386927081,221.9742722681,206.1441025831,224.8661479327,190.8359825902,166.0231784717,197.3156441811,220.8054820728,292.5914364322,454.6765879406,660.2421395735,712.1847693773,801.6838840446,929.7702391305,804.4559038564,896.5697341139,989.2363632983,973.4702573988,986.010317729,1025.9985147151,777.2487051232,664.2956518993,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,90.8386148338,79.8282769441,72.2211479209,76.2730085873,86.3330358253,98.3183349482,104.7169654794,98.8808372007,97.3195420509,106.3865108815,115.3994064033,120.7507617168,133.6356281727,164.470902379,181.9620357344,200.7069649091,200.5023692455,228.1423939402,217.7708497732,247.8793812613,282.3578050879,297.1036700387,306.6361729663,315.8234764493,337.3959030774,363.5570868183,356.2490252237,345.5736138527,376.6302946027,400.4174141848,422.5664285821,451.8265883907,499.2551319981,541.633864127,642.6790426197,782.727559826,887.9587393698,908.0619113789,819.0056616003,892.5986039626,973.0987922268,1025.0596955907,1125.0538889454,1263.0744444708,1451.9832771195,1667.7268682897,1993.4600209748,2501.5978273435,3142.1976107862,3384.0985710482,4053.4773728622,4919.2560260495,5448.5433120071,5971.4576665219,6374.7263654811,6584.2571545223,6656.6155692605,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256.4691301571,2382.8531745344,2342.8895130704,2186.6952557398,2148.8389608625,1928.6384358841,2114.1921461214,2179.0851736345,2248.6953457987,2171.9303472666,1882.3804685935,2048.8110097398,2085.7579974355,2343.8383627211,2885.6264274777,3728.22443498,4665.8273032088,5638.2795053474,7227.0977844404,8920.89992331,7041.4516478972,8234.2066576133,9965.5985656102,10344.5673867043,10918.8004196712,10263.459877605,7944.2924145048,7605.1740070202,
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,76.638454169,79.1201330727,81.9947491286,87.7919751329,99.9378893888,109.6201848062,121.8335573502,124.879395564,124.3495722323,131.5698684895,120.0538808704,131.0987357562,149.3505629133,176.4737397826,237.8140162465,256.1026753517,251.3233693374,308.6816150444,319.9199530595,337.4301441064,417.668525847,342.2239168773,281.8639161942,253.0358123244,228.6925985557,234.3563261111,315.3702223116,359.54817679,384.9456179497,367.01377282,430.0114381054,412.7223119984,426.0809921208,303.4487826679,236.0011558405,306.3583370918,333.1898570158,330.5621436583,339.2473067506,326.6040698902,260.3932935312,260.6394652128,280.8032123341,310.4370143523,349.9937253052,372.1721836856,377.3360289837,420.7604743384,513.3919139905,499.646871326,487.9238912664,562.3393592245,563.6894247435,579.4348050389,620.1318488791,551.1308345505,578.4616936486,
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,100.767596363,107.4979324151,113.7825015759,118.1432446585,125.9378948521,137.9180399183,161.0056836366,166.9245459274,174.7871300387,186.8806541412,192.1256649704,194.258253481,209.3565564749,269.8517747468,332.1171748044,351.5475168588,391.4830108517,445.3194956058,528.5062578303,589.7508840212,682.7734555463,720.8917651863,742.6752584744,797.8852162969,817.8274614853,747.4941322688,813.200361497,936.4587223736,1123.0118143356,1294.9321650239,1508.2857739793,1715.6381248235,1926.9875249999,2208.3452941396,2490.311547486,2845.4103137806,3042.9039892406,2467.4928954863,1845.4662379713,2032.9921465288,2007.5648263745,1893.1453765768,2096.0546174215,2358.930629268,2659.8391084852,2893.6513555654,3368.9525761438,3972.206475365,4378.6874059568,4212.0549015888,5075.3021763953,5491.159981431,5859.9156220989,6171.26244434,5941.8407096634,5814.8631344159,5910.6209321591,
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.6401257351,469.3306256033,346.9480224534,294.3618314019,236.9919764313,213.6313201395,178.4572911042,155.3419847977,219.2285698743,177.6921724469,138.4366033348,170.8159720648,189.387851933,236.3014438012,309.2801833837,337.3592360378,404.2872665481,520.0359559918,706.0914127668,666.3458569451,738.34752266,834.5412953062,954.7205252559,1040.21441229,1104.4590189038,918.6771543253,795.8438643675,
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.220884443,861.7841337614,838.5665772184,865.7896520535,846.646157159,820.68427269,792.6684621358,622.3710798586,589.905614214,554.9547150767,562.5765411072,590.3934845663,548.7268759137,643.1750108269,774.4763388266,967.9017468386,1283.8859770768,1453.9171655188,1704.5147502994,2136.6681501599,2600.3714275778,3904.4676746585,4036.4592228182,4439.2030002176,5649.9784856292,6675.2629543758,7304.4205246299,7962.3658243967,6432.6687679243,6389.3341427962,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,362.9060407699,374.4288549677,419.6656190234,409.4503828555,442.4290503385,462.405018635,493.9887403601,491.336683985,514.7007274586,561.8258195476,594.8824041326,646.9471428293,708.3334599174,911.9584879503,1166.1874572936,1190.6182669044,1295.3026117357,1395.2552781285,1541.665322526,1802.3331647638,2100.3362991311,2375.4969402567,2160.7242156984,1858.0611974533,1780.4791771584,1798.3843638687,1786.8443399569,1839.9771160557,2070.2171391043,2231.9559491379,2560.0167043724,3132.4127388505,2892.4729770862,3287.7746570168,3710.7899456352,3888.7422971193,4130.7199351435,4453.2963514138,4402.2721319538,3882.0999805328,4225.9884640954,4037.6535246401,3538.1703390286,3589.9231984585,4114.1591190156,4949.7876227453,5749.6840903074,6729.4104369806,7761.4826703759,7182.1101712402,8861.9441976897,9983.7212293116,9948.7040957973,10076.2115697083,10148.0456221763,8534.5064632347,8196.1032488255,
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.0066526866,481.2947702694,457.79001659,448.0615951484,444.3430042575,454.5957015513,419.6222009696,498.849139786,611.7759684962,719.7315430831,806.0627744818,931.046032648,1027.7845015388,1190.5103658835,1196.0613911119,1294.5445403098,1405.3872122875,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.4792422471,1197.3694249267,1337.4069053279,1521.4110658802,1530.9579860354,1523.086040668,1580.8439659197,1608.7949244459,1637.1173246924,1563.0772655304,1733.4205686218,1974.9596438634,2287.1126834965,2612.8266933621,3174.0852258004,3840.6812919051,3648.6117623927,4143.28874205,4611.0759792885,4853.347282315,4505.5605291959,4424.801228721,3936.5960228495,3901.3308130802,
